survey_id,dataset,variable,val_raw,value,notes,Questions,varcode,analysis
BEN2017BBS_PWID,kp,cdm_last_sex,Oui,1,,Utilisation condom dernier rapport sexuel,,
SLE2021BBS_TGW,kp,education,Higher (University Or Other Post-Secondary School),3,,What's the highest level of school you attended?,,
SLE2021BBS_TGW,kp,education,Primary,1,,,,
SLE2021BBS_TGW,kp,education,Secondary,2,,,,
CAF2019BBS_FSW,kp,education,0,0,,Niveau instruction atteint,,
CAF2019BBS_FSW,kp,education,1,1,,Niveau instruction atteint,,
CAF2019BBS_FSW,kp,education,2,2,,Niveau instruction atteint,,
CAF2019BBS_FSW,kp,education,3,2,,Niveau instruction atteint,,
CAF2019BBS_FSW,kp,education,4,3,,Niveau instruction atteint,,
CAF2019BBS_MSM,kp,education,0,0,,Quel est le plus haut niveau d’instruction que vous avez atteint ?,,
CAF2019BBS_MSM,kp,education,1,1,,Quel est le plus haut niveau d’instruction que vous avez atteint ?,,
CAF2019BBS_MSM,kp,education,2,2,,Quel est le plus haut niveau d’instruction que vous avez atteint ?,,
CAF2019BBS_MSM,kp,education,3,3,,Quel est le plus haut niveau d’instruction que vous avez atteint ?,,
SEN2019BBS_FSW,kp,education,0,0,,Quel est le niveau le plus élevé que vous avez atteint dans vos études?,,
SEN2019BBS_FSW,kp,education,1,1,,Quel est le niveau le plus élevé que vous avez atteint dans vos études?,,
SEN2019BBS_FSW,kp,education,2,2,,Quel est le niveau le plus élevé que vous avez atteint dans vos études?,,
SEN2019BBS_FSW,kp,education,3,2,,Quel est le niveau le plus élevé que vous avez atteint dans vos études?,,
SEN2019BBS_FSW,kp,education,4,3,,Quel est le niveau le plus élevé que vous avez atteint dans vos études?,,
SEN2017BBS_MSM,kp,education,0,0,,Quel est le plus haut niveau d’instruction que vous avez atteint ?,,
SEN2017BBS_MSM,kp,education,1,1,,Quel est le plus haut niveau d’instruction que vous avez atteint ?,,
SEN2017BBS_MSM,kp,education,2,2,,Quel est le plus haut niveau d’instruction que vous avez atteint ?,,
SEN2017BBS_MSM,kp,education,3,3,,Quel est le plus haut niveau d’instruction que vous avez atteint ?,,
SEN2017BBS_MSM,kp,education,4,,,Quel est le plus haut niveau d’instruction que vous avez atteint ?,,
NGA2020BBS_TG,kp,education,Completed_Secondary,2,,,,
NGA2020BBS_TG,kp,education,Completed_primary,1,,,,
NGA2020BBS_TG,kp,education,Never_attended_school,0,,,,
NGA2020BBS_TG,kp,education,Quranic_education_only,1,,,,
NGA2020BBS_TG,kp,education,Some_primary,1,,,,
NGA2020BBS_TG,kp,education,Some_secondary,2,,,,
NGA2020BBS_TG,kp,education,Tertiary education,3,,,,
SEN2015BBS_FSW,kp,education,1,1,,Q103)Quel est le niveau le plus élevé que vous avez atteint dans vos études ?,,
SEN2015BBS_FSW,kp,education,2,2,,Q103)Quel est le niveau le plus élevé que vous avez atteint dans vos études ?,,
SEN2015BBS_FSW,kp,education,3,2,,Q103)Quel est le niveau le plus élevé que vous avez atteint dans vos études ?,,
SEN2015BBS_FSW,kp,education,4,0,,Q103)Quel est le niveau le plus élevé que vous avez atteint dans vos études ?,,
BEN2017ACA_FSW,kp,education,0,0,,"Quel est le plus haut niveau d'études  que vous avez atteint: primaire, secondaire, supérieur ?",,
BEN2017ACA_FSW,kp,education,1,1,,"Quel est le plus haut niveau d'études  que vous avez atteint: primaire, secondaire, supérieur ?",,
BEN2017ACA_FSW,kp,education,2,2,,"Quel est le plus haut niveau d'études  que vous avez atteint: primaire, secondaire, supérieur ?",,
BEN2017ACA_FSW,kp,education,3,1,,"Quel est le plus haut niveau d'études  que vous avez atteint: primaire, secondaire, supérieur ?",,
BEN2017ACA_FSW,kp,education,4,3,,"Quel est le plus haut niveau d'études  que vous avez atteint: primaire, secondaire, supérieur ?",,
BEN2013BBS_MSM,kp,education,1,0,,What is the highest level of education you have received?,,
BEN2013BBS_MSM,kp,education,2,1,,What is the highest level of education you have received?,,
BEN2013BBS_MSM,kp,education,3,2,,What is the highest level of education you have received?,,
BEN2013BBS_MSM,kp,education,4,3,,What is the highest level of education you have received?,,
BEN2013BBS_MSM,kp,education,6,1,,What is the highest level of education you have received?,,
BEN2017BBS_MSM,kp,education,1,0,,Quel est le plus haut niveau de scolarité que vous avez atteint ?,,
BEN2017BBS_MSM,kp,education,2,1,,Quel est le plus haut niveau de scolarité que vous avez atteint ?,,
BEN2017BBS_MSM,kp,education,3,2,,Quel est le plus haut niveau de scolarité que vous avez atteint ?,,
BEN2017BBS_MSM,kp,education,4,3,,Quel est le plus haut niveau de scolarité que vous avez atteint ?,,
LSO2019BBS_MSM,kp,emp_refused,0,0,,,,stigma
LSO2019BBS_MSM,kp,emp_refused,1,1,,,,stigma
LSO2019BBS_MSM,kp,emp_refused,9999,,,,,stigma
AGO2018PLACE_FSW,kp,ever_art,1,1,,Have you ever taken medicine for an HIV infection?,,bio
AGO2018PLACE_FSW,kp,ever_art,2,0,,,,bio
AGO2018PLACE_FSW,kp,ever_art,8888,,,,,bio
LSO2019BBS_MSM,kp,ever_art,1,1,,,,bio
LSO2019BBS_MSM,kp,ever_art,2,0,,,,bio
SWZ2020BBS_FSW,kp,ever_art,No,0,,,,
SWZ2020BBS_FSW,kp,ever_art,Yes,1,,,,
NAM2019BBS_MSM,kp,ever_art,0,0,,,,
NAM2019BBS_MSM,kp,ever_art,1,1,,,,
NAM2019BBS_MSM,kp,ever_art,9,,,,,
NAM2019BBS_FSW,kp,ever_art,0,0,,,,
NAM2019BBS_FSW,kp,ever_art,1,1,,,,
NAM2019BBS_FSW,kp,ever_art,9,,,,,
AGO2018PLACE_MSM,kp,ever_art,1,1,,,,bio
AGO2018PLACE_MSM,kp,ever_art,2,0,,,,bio
AGO2018PLACE_MSM,kp,ever_art,8888,,,,,bio
AGO2018PLACE_TGW,kp,ever_art,1,1,,,,bio
AGO2018PLACE_TGW,kp,ever_art,2,0,,,,bio
AGO2018PLACE_TGW,kp,ever_art,8888,,,,,bio
AGO2018PLACE_PWID,kp,ever_art,1,1,,,,bio
AGO2018PLACE_PWID,kp,ever_art,2,0,,,,bio
AGO2018PLACE_PWID,kp,ever_art,8888,,,,,bio
UGA2021BBS_FSW,kp,ever_art,1,1,,,,
UGA2021BBS_FSW,kp,ever_art,2,0,,,,
UGA2021BBS_FSW,kp,ever_art,998,,,,,
UGA2021BBS_MSM,kp,ever_art,1,1,,,,
UGA2021BBS_MSM,kp,ever_art,2,0,,,,
UGA2021BBS_MSM,kp,ever_art,998,,,,,
ZWE2022ACA_PWID,kp,ever_art,Yes,1,,"F5. If you were found to be positive HIV, have you enrolled in antiretroviral (ARV) treatment?  One response possible",,
SSD2016BBS_FSW,kp,ever_art,1,1,,,,
SSD2016BBS_FSW,kp,ever_art,2,0,,,,
SSD2017BBS_FSW,kp,ever_art,1,1,,,,
SSD2017BBS_FSW,kp,ever_art,2,0,,,,
GHA2019BBS_FSW,kp,ever_art,0,0,,Have you ever been on HIV treatment?,,
GHA2019BBS_FSW,kp,ever_art,1,1,,,,
GHA2019BBS_FSW,kp,ever_art,98,,,,,
GHA2019BBS_FSW,kp,ever_art,99,,,,,
MOZ2012BBS_FSW,kp,ever_art,1,1,,,,
MOZ2012BBS_FSW,kp,ever_art,2,1,,,,
MOZ2012BBS_FSW,kp,ever_art,3,0,,,,
MOZ2012BBS_FSW,kp,ever_art,7,,,,,
MOZ2012BBS_FSW,kp,ever_art,8,,,,,
MOZ2012BBS_FSW,kp,ever_art,9,,,,,
MOZ2011BBS_MSM,kp,ever_art,1,1,,,,
MOZ2011BBS_MSM,kp,ever_art,3,0,,,,
MOZ2011BBS_MSM,kp,ever_art,9,,,,,
MOZ2014BBS_PWID,kp,ever_art,1,1,,,,
MOZ2014BBS_PWID,kp,ever_art,2,1,,,,
MOZ2014BBS_PWID,kp,ever_art,3,0,,,,
MOZ2014BBS_PWID,kp,ever_art,9,,,,,
ZAF2014BBS_FSW,kp,ever_art,1,1,,,,
ZAF2014BBS_FSW,kp,ever_art,2,1,,,,
ZAF2014BBS_FSW,kp,ever_art,3,0,,,,
MWI2019BBS_CFSW,kp,ever_art,1,1,,,,
MWI2019BBS_CFSW,kp,ever_art,2,0,,,,
MWI2019BBS_CFSW,kp,ever_art,888,,,,,
KEN2016ACA2_MSM,kp,ever_art,0,0,,,,
KEN2016ACA2_MSM,kp,ever_art,1,1,,,,
KEN2016ACA2_MSM,kp,ever_art,7,,,,,
KEN2016ACA2_MSM,kp,ever_art,9,,,,,
COD2022PSE_FSW,kp,ever_art,1,1,,,,
UGA2012BBS_FSW,kp,ever_bought_man,1,1,,Have you ever bought sex from a man?,,
UGA2012BBS_FSW,kp,ever_bought_man,2,0,,Have you ever bought sex from a man?,,
UGA2012BBS_MSM,kp,ever_bought_man,1,1,,Have you ever bought sex from a man?,,
UGA2012BBS_MSM,kp,ever_bought_man,2,0,,Have you ever bought sex from a man?,,
UGA2012BBS_PWUD,kp,ever_bought_man,1,1,,Have you ever bought sex from a man?,,
UGA2012BBS_PWUD,kp,ever_bought_man,2,0,,Have you ever bought sex from a man?,,
BEN2012BBS_FSW,kp,ever_pregnant,1,1,,,,
BEN2012BBS_FSW,kp,ever_pregnant,2,0,,,,
BEN2012BBS_FSW,kp,ever_pregnant,9,,,,,
SSD2016BBS_FSW,kp,ever_pregnant,1,1,,Have you ever been pregnant?,,
SSD2016BBS_FSW,kp,ever_pregnant,2,0,,,,
SSD2017BBS_FSW,kp,ever_pregnant,1,1,,,,
SSD2017BBS_FSW,kp,ever_pregnant,2,0,,,,
UGA2012BBS_FSW,kp,ever_pregnant,1,1,,Have you ever been pregnant?,,
UGA2012BBS_FSW,kp,ever_pregnant,2,0,,Have you ever been pregnant?,,
ZMB2017BBS_FSW,kp,ever_pregnant,0,0,,Ever pregnant,,
ZMB2017BBS_FSW,kp,ever_pregnant,1,1,,Ever pregnant,,
ZMB2017BBS_FSW,kp,ever_pregnant,9,,,Ever pregnant,,
BDI2021BBS_FSW,kp,ever_pregnant,Non,0,,Aviez-vous déjà été enceinte au cours des cinq dernières ?,,
BDI2021BBS_FSW,kp,ever_pregnant,"Oui, au cours des cinq dernières années",1,,Aviez-vous déjà été enceinte au cours des cinq dernières ?,,
BDI2021BBS_FSW,kp,ever_pregnant,"Oui, mais pas au cours des cinq dernières années",1,,Aviez-vous déjà été enceinte au cours des cinq dernières ?,,
BDI2021BBS_FSW,kp,ever_pregnant,Pas de réponse,,,Aviez-vous déjà été enceinte au cours des cinq dernières ?,,
UGA2012BBS_MSM,kp,ever_sex_man,1,1,,,,
UGA2012BBS_MSM,kp,ever_sex_man,2,0,,,,
UGA2012BBS_PWUD,kp,ever_sex_man,1,1,,,,
UGA2012BBS_PWUD,kp,ever_sex_man,2,0,,,,
COD2019BBS_MSM,kp,ever_sex_man,oui,1,,,,
NGA2014BBS_FSW,kp,ever_sex_man,1,1,,,,
NGA2014BBS_FSW,kp,ever_sex_man,2,0,,,,
NGA2014BBS_FSW,kp,ever_sex_man,9,,,,,
NGA2014BBS_MSM,kp,ever_sex_man,1,1,,,,
NGA2014BBS_MSM,kp,ever_sex_man,2,0,,,,
NGA2014BBS_MSM,kp,ever_sex_man,9,,,,,
NGA2014BBS_PWID,kp,ever_sex_man,1,1,,,,
NGA2014BBS_PWID,kp,ever_sex_man,2,0,,,,
NGA2014BBS_PWID,kp,ever_sex_man,9,,,,,
MLI2014BBS_MSM,kp,ever_sex_woman,1,1,,Have you ever had sex with a woman?,,
MLI2014BBS_MSM,kp,ever_sex_woman,2,0,,Have you ever had sex with  a woman?,,
SWZ2020BBS_MSM,kp,female_partners,999,,,,,
BEN2022BBS_MSM,kp,female_partners_12mnth,88,,,Combien de partenaires sexuels différents avez-vous eu ces 12 derniers mois ? (femmes),,
NAM2019BBS_MSM,kp,female_partners_12mnth,9997,,,,,
NAM2019BBS_MSM,kp,female_partners_12mnth,9998,,,,,
NAM2019BBS_MSM,kp,female_partners_12mnth,9999,,,,,
MOZ2014BBS_PWID,kp,female_partners_12mnth,9997,,,,,
MOZ2014BBS_PWID,kp,female_partners_12mnth,9999,,,,,
SEN2019BBS_FSW,kp,female_partners_ever,1,1,,Vous est-il arrivé d'avoir des partenaires de même sexe que vous ?,,
SEN2019BBS_FSW,kp,female_partners_ever,2,0,,Vous est-il arrivé d'avoir des partenaires de même sexe que vous ?,,
SEN2015BBS_FSW,kp,female_partners_ever,non,0,,"Au cours de votre vie, avez-vous eu des rapports sexuels avec \une personne de même sexe\""?""",,
SEN2015BBS_FSW,kp,female_partners_ever,oui,1,,"Au cours de votre vie, avez-vous eu des rapports sexuels avec \une personne de même sexe\""?""",,
SEN2019BBS_FSW,kp,female_partners_mnth_yn,1,1,,"Au cours des 30 derniers jours, avez-vous eu des rapports sexuels avec \ des partenaires de même sexe\""?""",,
SEN2019BBS_FSW,kp,female_partners_mnth_yn,2,0,,"Au cours des 30 derniers jours, avez-vous eu des rapports sexuels avec \ des partenaires de même sexe\""?""",,
BFA2002BBS_FSW,kp,fgm,1,1,,avez-vous été excisée?,,
BFA2002BBS_FSW,kp,fgm,2,0,,,,
GIN2002BBS_FSW,kp,fgm,1,1,,,,
GIN2002BBS_FSW,kp,fgm,2,0,,,,
NER2002BBS_FSW,kp,fgm,1,1,,,,
NER2002BBS_FSW,kp,fgm,2,0,,,,
SEN2002BBS_FSW,kp,fgm,1,1,,,,
SEN2002BBS_FSW,kp,fgm,2,0,,,,
TGO2002BBS_FSW,kp,fgm,1,1,,,,
TGO2002BBS_FSW,kp,fgm,2,0,,,,
BFA2005BBS_FSW,kp,fgm,1,1,,,,
BFA2005BBS_FSW,kp,fgm,2,0,,,,
NER2005BBS_FSW,kp,fgm,1,1,,,,
NER2005BBS_FSW,kp,fgm,2,0,,,,
GIN2005BBS_FSW,kp,fgm,1,1,,,,
GIN2005BBS_FSW,kp,fgm,2,0,,,,
TGO2005BBS_FSW,kp,fgm,1,1,,,,
TGO2005BBS_FSW,kp,fgm,2,0,,,,
SEN2005BBS_FSW,kp,fgm,1,1,,,,
SEN2005BBS_FSW,kp,fgm,2,0,,,,
MLI2005BBS_FSW,kp,fgm,1,1,,,,
MLI2005BBS_FSW,kp,fgm,2,0,,,,
GIN2017BBS_FSW,kp,fgm,1,1,,,,
GIN2017BBS_FSW,kp,fgm,2,0,,,,
GIN2017BBS_FSW,kp,fgm_age,1,0_5,,,,
GIN2017BBS_FSW,kp,fgm_age,2,6_12,,,,
GIN2017BBS_FSW,kp,fgm_age,3,7_14,,,,
GIN2017BBS_FSW,kp,fgm_age,4,15_17,,,,
GIN2017BBS_FSW,kp,fgm_age,5,18_,,,,
GIN2017BBS_FSW,kp,fgm_age,88,,,,,
GIN2017BBS_FSW,kp,fgm_age,99,,,,,
LSO2019BBS_MSM,kp,food_refused,0,0,,,,stigma
LSO2019BBS_MSM,kp,food_refused,1,1,,,,stigma
LSO2019BBS_MSM,kp,food_refused,9999,,,,,stigma
AGO2018PLACE_FSW,kp,free_cdm,1,1,,Have you accessed free condoms in the past 6 mnths?,,behaviour
AGO2018PLACE_FSW,kp,free_cdm,2,0,,,,behaviour
AGO2018PLACE_FSW,kp,free_cdm,8888,,,,,behaviour
AGO2018PLACE_MSM,kp,free_cdm,1,1,,,,behaviour
AGO2018PLACE_MSM,kp,free_cdm,2,0,,,,behaviour
AGO2018PLACE_MSM,kp,free_cdm,8888,,,,,behaviour
AGO2018PLACE_TGW,kp,free_cdm,1,1,,,,behaviour
AGO2018PLACE_TGW,kp,free_cdm,2,0,,,,behaviour
AGO2018PLACE_TGW,kp,free_cdm,8888,,,,,behaviour
AGO2018PLACE_PWID,kp,free_cdm,1,1,,,,behaviour
AGO2018PLACE_PWID,kp,free_cdm,2,0,,,,behaviour
AGO2018PLACE_PWID,kp,free_cdm,8888,,,,,behaviour
AGO2018PLACE_FSW,kp,fsw_place,1,1,,Classed as a FSW by the place survey.,,place
AGO2018PLACE_MSM,kp,fsw_place,1,1,,,,place
AGO2018PLACE_TGW,kp,fsw_place,1,1,,,,place
AGO2018PLACE_PWID,kp,fsw_place,1,1,,,,place
MOZ2017PLACE_FSW,kp,fsw_place,1,1,,Classed as a FSW by the place survey.,,
MOZ2017PLACE_MSM,kp,fsw_place,1,1,,Classed as a FSW by the place survey.,,
MOZ2017PLACE_PWID,kp,fsw_place,1,1,,Classed as a FSW by the place survey.,,
MOZ2017PLACE_TGM,kp,fsw_place,1,1,,Classed as a FSW by the place survey.,,
MOZ2017PLACE_TGW,kp,fsw_place,1,1,,Classed as a FSW by the place survey.,,
AGO2018PLACE_FSW,kp,gender,1,0,,self-identified gender,,dem
AGO2018PLACE_FSW,kp,gender,2,1,,,,dem
AGO2018PLACE_FSW,kp,gender,3,3,,,,dem
AGO2018PLACE_FSW,kp,gender,4,4,,,,dem
AGO2018PLACE_FSW,kp,gender,5,5,,,,dem
NAM2019BBS_MSM,kp,gender,3,,,,,
NAM2019BBS_MSM,kp,gender,0,,,,,
NAM2019BBS_FSW,kp,gender,0,0,,,,
NAM2019BBS_FSW,kp,gender,1,1,,,,
NAM2019BBS_FSW,kp,gender,2,4,,,,
NAM2019BBS_FSW,kp,gender,3,3,,,,
AGO2018PLACE_MSM,kp,gender,1,0,,,,dem
AGO2018PLACE_MSM,kp,gender,2,1,,,,dem
AGO2018PLACE_MSM,kp,gender,3,3,,,,dem
AGO2018PLACE_MSM,kp,gender,4,4,,,,dem
AGO2018PLACE_MSM,kp,gender,5,5,,,,dem
AGO2018PLACE_TGW,kp,gender,1,0,,,,dem
AGO2018PLACE_TGW,kp,gender,2,1,,,,dem
AGO2018PLACE_TGW,kp,gender,3,3,,,,dem
AGO2018PLACE_TGW,kp,gender,4,4,,,,dem
AGO2018PLACE_TGW,kp,gender,5,5,,,,dem
AGO2018PLACE_PWID,kp,gender,1,0,,,,dem
AGO2018PLACE_PWID,kp,gender,2,1,,,,dem
AGO2018PLACE_PWID,kp,gender,3,3,,,,dem
AGO2018PLACE_PWID,kp,gender,4,4,,,,dem
AGO2018PLACE_PWID,kp,gender,5,5,,,,dem
UGA2021BBS_FSW,kp,gender,998,1,,Do you identify as a transwoman?,,
SLE2021BBS_MSM,kp,gender,1,1,,,,
SLE2021BBS_MSM,kp,gender,2,0,,,,
SLE2021BBS_MSM,kp,gender,3,5,,,,
SLE2021BBS_MSM,kp,gender,4,3,,,,
ZWE2022ACA_PWID,kp,gender,Male,,,,,
ZWE2022ACA_PWID,kp,gender,Female,,,,,
ZWE2022ACA_PWID,kp,gender,Trans-male,,,,,
ZAF2019BBS_TGW,kp,gender,1,0,,,,
ZAF2019BBS_TGW,kp,gender,2,1,,,,
ZAF2019BBS_TGW,kp,gender,3,5,,,,
ZAF2019BBS_TGW,kp,gender,4,3,,,,
ZAF2019BBS_TGW,kp,gender,5,4,,,,
KEN2016ACA2_MSM,kp,gender,1,0,,,,
KEN2016ACA2_MSM,kp,gender,2,1,,,,
KEN2016ACA2_MSM,kp,gender,3,5,,,,
KEN2016ACA2_MSM,kp,gender,7,,,,,
UGA2012BBS_FSW,kp,gender,1,0,,Do you mostly identify as male or female?,,
UGA2012BBS_FSW,kp,gender,2,1,,Do you mostly identify as male or female?,,
UGA2012BBS_FSW,kp,gender,3,5,,Do you mostly identify as male or female?,,
UGA2012BBS_MSM,kp,gender,1,0,,Do you mostly identify as male or female?,,
UGA2012BBS_MSM,kp,gender,2,1,,Do you mostly identify as male or female?,,
UGA2012BBS_MSM,kp,gender,3,5,,Do you mostly identify as male or female?,,
UGA2012BBS_PWUD,kp,gender,1,0,,Do you mostly identify as male or female?,,
UGA2012BBS_PWUD,kp,gender,2,1,,Do you mostly identify as male or female?,,
UGA2012BBS_PWUD,kp,gender,3,5,,Do you mostly identify as male or female?,,
ZAF2017ACA_PWID,kp,gender,1,0,,,,
ZAF2017ACA_PWID,kp,gender,2,1,,,,
ZAF2017ACA_PWID,kp,gender,3,,,,,
ZAF2017ACA_PWID,kp,gender,4,,,,,
MWI2019BBS_MSM,kp,gender,0,0,,,,
MWI2019BBS_MSM,kp,gender,1,3,,,,
NGA2020BBS_PWID,kp,gender,Female,1,,,,
NGA2020BBS_PWID,kp,gender,Male,0,,,,
NGA2020BBS_PWID,kp,gender,Transgender,3,,,,
RWA2015BBS_MSM,kp,gender,1,0,,,,
RWA2015BBS_MSM,kp,gender,2,1,,,,
RWA2015BBS_MSM,kp,gender,3,5,,,,
RWA2018BBS_MSM,kp,gender,1,0,,,,
RWA2018BBS_MSM,kp,gender,2,3,,,,
RWA2018BBS_MSM,kp,gender,66,5,,,,
ZWE2019BBS_MSM,kp,gender,1,0,,,,
ZWE2019BBS_MSM,kp,gender,2,3,,,,
ZWE2019BBS_MSM,kp,gender,4,3,,,,
ZWE2019BBS_MSM,kp,gender,5,5,,,,
ZAF2013BBS_MSM,kp,gender,0,0,,,,
ZAF2013BBS_MSM,kp,gender,1,0,,,,
ZAF2013BBS_MSM,kp,gender,2,0,,,,
ZAF2013BBS_MSM,kp,gender,3,3,,,,
ZAF2013BBS_MSM,kp,gender,4,0,,,,
ZAF2022ACA_PWID,kp,gender,1,0,,,,
ZAF2022ACA_PWID,kp,gender,2,1,,,,
MLI2014BBS_MSM,kp,gender,1,0,,,,
MLI2014BBS_MSM,kp,gender,2,1,,,,
MLI2014BBS_MSM,kp,gender,3,3,,,,
ZMB2017BBS_FSW,kp,gender,2,1,,Gender identitiy,,
ZMB2017BBS_FSW,kp,gender,3,4,,Gender identitiy,,
ZMB2017BBS_FSW,kp,gender,4,5,,Gender identitiy,,
TZA2022BBS_FSW,kp,gender,Jinsia tata(Genderqueer),4,,,,
TZA2022BBS_FSW,kp,gender,Mwanamke,1,,,,
TZA2022BBS_FSW,kp,gender,Mwanaume,0,,,,
MWI2020BBS_TG,kp,gender,1,0,,What do you consider your gender to be?,,
MWI2020BBS_TG,kp,gender,2,1,,What do you consider your gender to be?,,
MWI2020BBS_TG,kp,gender,3,3,,What do you consider your gender to be?,,
MWI2020BBS_TG,kp,gender,4,4,,What do you consider your gender to be?,,
KEN2016ACA_MSM,kp,gender,.,,,How do you identify your gender?,,
KEN2016ACA_MSM,kp,gender,"Additional category, specify:",5,,How do you identify your gender?,,
KEN2016ACA_MSM,kp,gender,Female,1,,How do you identify your gender?,,
KEN2016ACA_MSM,kp,gender,Male,0,,How do you identify your gender?,,
KEN2016ACA_MSM,kp,gender,No answer,,,How do you identify your gender?,,
KEN2016ACA_MSM,kp,gender,Transgender female (male to female),3,,How do you identify your gender?,,
MWI2016ACA_MSM,kp,gender,.,,,How do you identify your gender?,,
MWI2016ACA_MSM,kp,gender,"Additional category, specify:",5,,How do you identify your gender?,,
MWI2016ACA_MSM,kp,gender,Female,1,,How do you identify your gender?,,
MWI2016ACA_MSM,kp,gender,Male,0,,How do you identify your gender?,,
MWI2016ACA_MSM,kp,gender,No answer,,,How do you identify your gender?,,
MWI2016ACA_MSM,kp,gender,Transgender female (male to female),3,,How do you identify your gender?,,
ZAF2016ACA_MSM,kp,gender,.,,,How do you identify your gender?,,
ZAF2016ACA_MSM,kp,gender,"Additional category, specify:",5,,How do you identify your gender?,,
ZAF2016ACA_MSM,kp,gender,Female,1,,How do you identify your gender?,,
ZAF2016ACA_MSM,kp,gender,Male,0,,How do you identify your gender?,,
ZAF2016ACA_MSM,kp,gender,No answer,,,How do you identify your gender?,,
ZAF2016ACA_MSM,kp,gender,Transgender female (male to female),3,,How do you identify your gender?,,
SLE2021BBS_MSM,kp,gender,Female,1,,,,
SLE2021BBS_MSM,kp,gender,Male,0,,,,
SLE2021BBS_MSM,kp,gender,Other (Specify),5,,,,
SLE2021BBS_MSM,kp,gender,Transgender (Male To Female),3,,,,
ZAF2017ACA_FSW,kp,gender,1,0,,,,
ZAF2017ACA_FSW,kp,gender,2,1,,,,
ZAF2017ACA_FSW,kp,gender,3,,,,,
ZAF2017ACA_FSW,kp,gender,4,,,,,
ZAF2017ACA_MSM,kp,gender,1,0,,,,
ZAF2017ACA_MSM,kp,gender,2,1,,,,
ZAF2017ACA_MSM,kp,gender,3,,,,,
ZAF2017ACA_MSM,kp,gender,4,,,,,
NGA2020BBS_TG,kp,gender,Female,1,,,,
NGA2020BBS_TG,kp,gender,Male,0,,,,
ZMB2021BBS_MSM,kp,gender,1,0,,"Do you consider yourself as male, female, transgender or other?",,
ZMB2021BBS_MSM,kp,gender,2,1,,"Do you consider yourself as male, female, transgender or other?",,
ZMB2021BBS_MSM,kp,gender,3,4,,"Do you consider yourself as male, female, transgender or other?",,
ZMB2021BBS_MSM,kp,gender,4,5,,"Do you consider yourself as male, female, transgender or other?",,
MWI2020BBS_TG,kp,gender2,1,0,,,,
MWI2020BBS_TG,kp,gender2,2,1,,,,
LSO2019BBS_MSM,kp,giftedawoman,1,1,,,,behaviour
LSO2019BBS_MSM,kp,giftedawoman,2,0,,,,behaviour
LSO2019BBS_MSM,kp,giftedawoman,99,,,,,behaviour
LSO2019BBS_MSM,kp,giftgiver,1,1,,,,behaviour
LSO2019BBS_MSM,kp,giftgiver,2,0,,,,behaviour
LSO2019BBS_MSM,kp,giftgiver,99,,,,,behaviour
LSO2019BBS_MSM,kp,giftsfromwoman,1,1,,,,behaviour
LSO2019BBS_MSM,kp,giftsfromwoman,2,0,,,,behaviour
LSO2019BBS_MSM,kp,giftsfromwoman,99,,,,,behaviour
BEN2018ACA_FSW,kp,gon,1,1,,NG prev,,bio
BEN2018ACA_FSW,kp,gon,2,0,,,,bio
BEN2018ACA_FSW,kp,gon,9,,,,,bio
BEN1998ACA_FSW,kp,gon,1,1,,,,bio
BEN1998ACA_FSW,kp,gon,2,0,,,,bio
BEN1998ACA_FSW,kp,gon,8,,,,,bio
BEN1998ACA_FSW,kp,gon,9,,,,,bio
BEN2008ACA_FSW,kp,gon,INDETERMINE,,,,,
BEN2008ACA_FSW,kp,gon,NEGATIF,0,,,,
BEN2008ACA_FSW,kp,gon,POSITIF,1,,,,
BEN2012BBS_FSW,kp,gon,1,0,,,,
BEN2012BBS_FSW,kp,gon,2,1,,,,
BEN2015BBS_FSW,kp,gon,1,0,,,,
BEN2015BBS_FSW,kp,gon,2,1,,,,
AGO2018PLACE_FSW,kp,gon_anal,1,1,,NEISSERIA GONORRHEA DETECTED IN ANAL SWAB SAMPLE,,bio
AGO2018PLACE_FSW,kp,gon_anal,2,0,,,,bio
AGO2018PLACE_MSM,kp,gon_anal,1,1,,,,bio
AGO2018PLACE_MSM,kp,gon_anal,2,0,,,,bio
AGO2018PLACE_TGW,kp,gon_anal,1,1,,,,bio
AGO2018PLACE_TGW,kp,gon_anal,2,0,,,,bio
AGO2018PLACE_PWID,kp,gon_anal,1,1,,,,bio
AGO2018PLACE_PWID,kp,gon_anal,2,0,,,,bio
SWZ2020BBS_FSW,kp,gon_sr,DKN,,,,,
SWZ2020BBS_FSW,kp,gon_sr,No,0,,,,
SWZ2020BBS_FSW,kp,gon_sr,Yes,1,,,,
AGO2018PLACE_FSW,kp,gon_urine,1,1,,NEISSERIA GONORRHEA DETECTED IN URINE SAMPLE,,bio
AGO2018PLACE_FSW,kp,gon_urine,2,0,,,,bio
AGO2018PLACE_MSM,kp,gon_urine,1,1,,,,bio
AGO2018PLACE_MSM,kp,gon_urine,2,0,,,,bio
AGO2018PLACE_TGW,kp,gon_urine,1,1,,,,bio
AGO2018PLACE_TGW,kp,gon_urine,2,0,,,,bio
AGO2018PLACE_PWID,kp,gon_urine,1,1,,,,bio
AGO2018PLACE_PWID,kp,gon_urine,2,0,,,,bio
AGO2018PLACE_FSW,kp,gon_vag,1,1,,NEISSERIA GONORRHEA DETECTED IN VAGINAL SWAB SAMPLE,,bio
AGO2018PLACE_FSW,kp,gon_vag,2,0,,,,bio
