survey_id,dataset,variable,var_raw,var_label_raw,analysis,notes
MOZ2021BBS_MSM,kp,age_fs_woman,ident4_fvsexage_other,,,
KEN2016ACA2_MSM,kp,age_fs_woman,q402,,,
CIV2012ACA_MSM,kp,age_fs_woman,agsexfem,,,
MLI2014BBS_MSM,kp,age_fs_woman,d52,,,
CAF2019BBS_MSM,kp,age_fs_woman,firstsexfem,,,
SEN2019BBS_FSW,kp,age_fs_woman,QQUQFGQ604,,,
SEN2017BBS_MSM,kp,age_fs_woman,vie_sexuellemrq201_3,,,
ZMB2021BBS_MSM,kp,age_fs_woman,limf1age,,,
LSO2019BBS_FSW,kp,age_inject,qc1102,,,
LSO2019BBS_MSM,kp,age_inject,q1102c,,,
UGA2017ACA_PWID,kp,age_inject,age1inj,,,
BDI2017ACA_PWID,kp,age_inject,C01,,,
SLE2021BBS_PWID,kp,age_inject,and07y,,,
ZWE2022ACA_PWID,kp,age_inject,Q224,,,
TGO2017BBS_PWID,kp,age_inject,agedrog,,,
MOZ2014BBS_PWID,kp,age_inject,DRUGS4,,,
ZAF2017BBS_PWID,kp,age_inject,,,,
BFA2022BBS_PWID,kp,age_inject,q20,,,
COD2019BBS_PWID,kp,age_inject,q117,,,
GIN2022BBS_MSM,kp,age_inject,Q201,,,
NGA2014BBS_FSW,kp,age_inject,q1011_ol,,,
NGA2014BBS_MSM,kp,age_inject,q1011_ol,,,
NGA2014BBS_PWID,kp,age_inject,q1011_ol,,,
NGA2020BBS_PWID,kp,age_inject,age_1stinjecteddrug,,,
COG2017BBS_PWID,kp,age_inject,S3Q02,,,
BEN2022BBS_PWID,kp,age_inject,Q201,,,
COD2022PSE_PWID,kp,age_inject,age_predrog,,,
COD2022BBS_PWID,kp,age_inject,age_premsex,,,
ZAF2022ACA_PWID,kp,age_inject,idu_firstage,,,
ZMB2021BBS_PWID,kp,age_inject,idold,,,
TZA2022BBS_PWID,kp,age_inject,age_first_used_injecting_drugs,,,
BDI2021BBS_PWID,kp,age_inject,q129,,,
GIN2022BBS_PWID,kp,age_inject,Q201,,,
NAM2019BBS_MSM,kp,age_lastpartner,p1_age,,,
CAF2019BBS_MSM,kp,age_lastpartner_f,Q265,,,
SEN2017BBS_MSM,kp,age_lastpartner_f,femmes_derniers_moismrq265,,,
CAF2019BBS_MSM,kp,age_lastpartner_m,Q248,,,
SEN2017BBS_MSM,kp,age_lastpartner_m,masculin_dermoismrq248,,,
TZA2022BBS_FSW,kp,age_partner_fs,age_of_male_partner_at_firstsex,,,
ZMB2023BBS_FSW,kp,age_partner_fs_cat,LIFMAGPA,,,
BDI2021BBS_MSM,kp,age_partners_male_cat,q209,,,
CIV2020BBS_FSW,kp,age_startsw,Q89,,,
GHA2011BBS_FSW,kp,age_startsw,STRTSW301,,,
GHA2019BBS_FSW,kp,age_startsw,age_work,,,
GHA2015BBS_FSW,kp,age_startsw,Q301,,,
ETH2020ACA_FSW,kp,age_startsw,N03_AgewhenyoustartedCSW,,,
RWA2015BBS_MSM,kp,age_startsw,TRCSX2,,,
CIV2017ACA_FSW,kp,age_startsw,PRA_SEX_AGE,,,
CIV2012ACA_MSM,kp,age_startsw_cat,_reagecomsx,,,
CAF2019BBS_MSM,kp,alcohol,Q306,,,
SEN2019BBS_FSW,kp,alcohol,alcohol,,,
SEN2017BBS_MSM,kp,alcohol,vie_sociolemrq306,,,
SEN2015BBS_FSW,kp,alcohol,AQ120,,,
BEN2017ACA_FSW,kp,alcohol_often,M0quQ09,,,
SEN2019BBS_FSW,kp,alcohol_often_mnth,v3,,,
NGA2020BBS_TG,kp,alcohol_often_mnth,q701,,,
SEN2015BBS_FSW,kp,alcohol_often_mnth,N121,,,
CAF2019BBS_MSM,kp,alcohol_wk_count,Q307,,,
SEN2017BBS_MSM,kp,alcohol_wk_count,vie_sociolemrq307,,,
NAM2019BBS_MSM,kp,allpartners_6mnths,yrpartnr,,,
CAF2018ACA_MSM,kp,allpartners_6mnths,Q8,,,
MOZ2011BBS_MSM,kp,allpartners_yr,YRPARTNR,,,
NAM2019BBS_MSM,kp,anal_oral_6mnths,msm1,,,
AGO2018PLACE_FSW,kp,anal_sex,c50,,,
AGO2018PLACE_MSM,kp,anal_sex,c50,,,
AGO2018PLACE_TGW,kp,anal_sex,c50,,,
AGO2018PLACE_PWID,kp,anal_sex,c50,,,
UGA2012BBS_MSM,kp,anal_sex,SCMARE,,,
UGA2012BBS_PWUD,kp,anal_sex,SCMARE,,,
NAM2019BBS_MSM,kp,anal_sex_ever,masex,,,
ZAF2017BBS_PWID,kp,anal_sex_ever,masex,,,
MOZ2021BBS_MSM,kp,anal_sex_ever,ident4_masex,,,
ZMB2021BBS_MSM,kp,anal_vag_female,rcfemna,,,
ZMB2021BBS_MSM,kp,anal_vag_femalenpp,rcfecsa,,,
NAM2019BBS_FSW,kp,anc_attended,bir2,,,
MWI2019BBS_FSW,kp,anc_attended,Q4_9,,,
UGA2021BBS_FSW,kp,anc_attended,anc,,,
SSD2016BBS_FSW,kp,anc_attended,anc_attended,,,
SSD2017BBS_FSW,kp,anc_attended,RHANCUSE,,,
ZMB2023BBS_FSW,kp,anc_attended,RHANCUSE,,,
ZMB2017BBS_FSW,kp,anc_attended,bir2,,,
BDI2021BBS_FSW,kp,anc_attended,q128,,,
SWZ2020BBS_FSW,kp,anc_test,anctest,,,
NAM2019BBS_FSW,kp,anc_test,bir3,,,
UGA2021BBS_FSW,kp,anc_test,anctst,,,
SSD2016BBS_FSW,kp,anc_test,anc_test,,,
SSD2017BBS_FSW,kp,anc_test,RHANCHIV,,,
ZMB2023BBS_FSW,kp,anc_test,RHANCHIV,,,
ZMB2017BBS_FSW,kp,anc_test,bir3,,,
ZMB2021BBS_MSM,kp,arrested_msm,STGARSTM,,,
LSO2019BBS_FSW,kp,art_12mnths,q927,,,
CAF2019BBS_FSW,kp,art_12mnths,QB434,,,
CAF2019BBS_MSM,kp,art_12mnths,soustarv12m,,,
ZWE2022ACA_PWID,kp,art_consistency,art_consistency,,,
GHA2019BBS_FSW,kp,art_duration,long_arvs,,,
BDI2021BBS_FSW,kp,art_duration_cat,q0177,,,
BDI2021BBS_PWID,kp,art_duration_cat,q719,,,
GHA2015BBS_FSW,kp,art_duration_mnth,Q814B,,,
GHA2015BBS_FSW,kp,art_duration_yr,Q814A,,,
COD2022PSE_MSM,kp,art_ever,pravr,,,
COD2022PSE_PWID,kp,art_ever,pravr,,,
COD2022BBS_FSW,kp,art_ever,pravr,,,
COD2022BBS_MSM,kp,art_ever,pravr,,,
COD2022BBS_PWID,kp,art_ever,pravr,,,
COD2022BBS_TG,kp,art_ever,pravr,,,
ZMB2023BBS_FSW,kp,art_ever,CSTREV,,,
ZMB2021BBS_PWID,kp,art_ever,cstrev,,,
ZMB2017BBS_FSW,kp,art_ever,pos18,,,
TZA2022BBS_FSW,kp,art_ever,ever_used_ARV,,,
TZA2022BBS_PWID,kp,art_ever,ever_used_ARV,,,
NGA2020BBS_TG,kp,art_ever,q1010,,,
ZMB2021BBS_MSM,kp,art_ever,cstrev,,,
MWI2019BBS_FSW,kp,art_initiation,Q6_19,,,
GHA2019BBS_FSW,kp,art_missed,missed_pills,,,
UGA2021BBS_FSW,kp,art_missed_3mnths,arvmss,,,
UGA2021BBS_MSM,kp,art_missed_3mnths,arvmss,,,
UGA2021BBS_FSW,kp,art_missed_collection,artmiss,,,
UGA2021BBS_MSM,kp,art_missed_collection,artmiss,,,
MWI2019BBS_FSW,kp,art_stopped,Q6_21,,,
BDI2021BBS_FSW,kp,art_whenpositive,q0176,,,
BDI2021BBS_PWID,kp,art_whenpositive,q718,,,
TZA2022BBS_FSW,kp,art_yr_start,year_stated_arv,,,
TZA2022BBS_PWID,kp,art_yr_start,year_stated_arv,,,
MWI2019BBS_FSW,kp,away_abroad_yr,Q1_3,,,
CAF2019BBS_FSW,kp,away_abroad_yr,abroad_yr,,,
CAF2019BBS_MSM,kp,away_abroad_yr,Q301B,,,
SEN2019BBS_FSW,kp,away_abroad_yr,abroad_yr,,,
SEN2019BBS_FSW,kp,away_otherregion,v24,,,
CAF2019BBS_MSM,kp,away_othertown,Q301A,,,
MWI2019BBS_FSW,kp,away_places_yr,Q1_4,,,
CAF2019BBS_FSW,kp,beaten_client,QA308B,,,
SEN2019BBS_FSW,kp,beaten_client,v111,,,
SEN2015BBS_FSW,kp,beaten_client,A1QA308C,,,
CAF2019BBS_FSW,kp,beaten_client_count_mnth,QA309,,,
SEN2019BBS_FSW,kp,beaten_client_count_mnth,v112,,,
SEN2015BBS_FSW,kp,beaten_client_count_mnth,beaten_mnth,,,
SEN2019BBS_FSW,kp,beaten_npp_count_mnth,v116,,,
SEN2015BBS_FSW,kp,beaten_npp_count_mnth,nppbeatcount,,,
SEN2019BBS_FSW,kp,beaten_npp_ever,v115,,,
SEN2015BBS_FSW,kp,beaten_npp_ever,A1QA314,,,
CAF2019BBS_FSW,kp,beaten_npp_mnth,QA314,,,
COD2022PSE_MSM,kp,birth_country,nat_part,,,
COD2022PSE_FSW,kp,birth_country,nat_part,,,
COD2022PSE_PWID,kp,birth_country,nat_part,,,
TZA2022BBS_PWID,kp,bluetooth_mnth,inject_other_person_blood_lastmo,,,
BDI2021BBS_MSM,kp,bought_6mnths,q510,,,
BDI2021BBS_MSM,kp,bought_lastmnth,q512,,,
SWZ2020BBS_MSM,kp,boughtsex,Last12MonthsSMForThingsTheyWante,,,
ZMB2021BBS_MSM,kp,boughtsex_ever,limmevgiv,,,
GHA2017BBS_MSM,kp,boughtsex_man_6mnths,boughtsexfrommale,,,
GHA2017BBS_MSM,kp,boughtsex_woman_6mnths,boughtsexfromfemale,,,
NGA2020BBS_TG,kp,casual_partners_6mnths,q309_no_casual_partner,,,
BEN2018ACA_FSW,kp,cd4,cd4_nb,,,
AGO2018PLACE_FSW,kp,cd4,cd4,,,
AGO2018PLACE_MSM,kp,cd4,cd4,,,
AGO2018PLACE_TGW,kp,cd4,cd4,,,
AGO2018PLACE_PWID,kp,cd4,cd4,,,
CAF2018ACA_MSM,kp,cd4,Q4,,,
SSD2016BBS_FSW,kp,cd4,cd41,,,
SSD2017BBS_FSW,kp,cd4,CD4,,,
SSD2019BBS_FSW,kp,cd4,CD4,,,
SSD2019BBS2_FSW,kp,cd4,CD4,,,
UGA2012BBS_FSW,kp,cd4,CD4,,,
UGA2012BBS_MSM,kp,cd4,CD4,,,
UGA2012BBS_PWUD,kp,cd4,CD4,,,
NAM2019BBS_MSM,kp,cd4_ever,pos10,,,
NAM2019BBS_FSW,kp,cd4_ever,pos10,,,
SSD2016BBS_FSW,kp,cd4_ever,cscdev1,,,
SSD2017BBS_FSW,kp,cd4_ever,CSCDEV,,,
ZAF2017BBS_MSM,kp,cd4_ever,pos10,,,
ZMB2017BBS_FSW,kp,cd4_ever,pos10,,,
NAM2019BBS_MSM,kp,cd4_last,pos11,,,
SSD2016BBS_FSW,kp,cd4_lastmnth,cscdevlm1,,,
SSD2017BBS_FSW,kp,cd4_lastmnth,CSCDEVLM,,,
SSD2016BBS_FSW,kp,cd4_lastyr,cscdevly1,,,
SSD2017BBS_FSW,kp,cd4_lastyr,CSCDEVLY,,,
NAM2019BBS_MSM,kp,cd4_selfreport,pos12,,,
NAM2019BBS_FSW,kp,cd4_selfreport,pos12,,,
ZAF2017BBS_MSM,kp,cd4_selfreport,pos12,,,
NAM2019BBS_MSM,kp,cdm_2ndlastpart,p2_tcon,,,
NAM2019BBS_MSM,kp,cdm_3rdlastpart,p3_tcon,,,
NAM2019BBS_MSM,kp,cdm_4thlastpart,p4_tcon,,,
NAM2019BBS_MSM,kp,cdm_5thlastpart,p5_tcon,,,
ZAF2019ACA_FSW,kp,cdm_consistency,Q8,,,
LSO2019BBS_FSW,kp,cdm_cost,q606,,,
LSO2019BBS_MSM,kp,cdm_cost,q606,,,
CAF2019BBS_FSW,kp,cdm_ever,QD402,,,
SEN2019BBS_FSW,kp,cdm_firstsex,v39,,,
CAF2019BBS_MSM,kp,cdm_firstsex_man,cdfirstsexhom,,,
SEN2017BBS_MSM,kp,cdm_firstsex_man,vie_sexuellemrq208,,,
CAF2019BBS_MSM,kp,cdm_firstsex_woman,cdfirstsexfem,,,
SEN2017BBS_MSM,kp,cdm_firstsex_woman,vie_sexuellemrq203,,,
LSO2019BBS_FSW,kp,cdm_last,q603,,,
UGA2021BBS_FSW,kp,cdm_last_3events_client,swcond,,,
UGA2021BBS_FSW,kp,cdm_last_3events_nppp,npcondom,,,
AGO2018PLACE_FSW,kp,cdm_last_anal,c53,,,
AGO2018PLACE_MSM,kp,cdm_last_anal,c53,,,
AGO2018PLACE_TGW,kp,cdm_last_anal,c53,,,
AGO2018PLACE_PWID,kp,cdm_last_anal,c53,,,
UGA2021BBS_MSM,kp,cdm_last_anal,mmcon,,,
BEN2013BBS_MSM,kp,cdm_last_anal,Q411,,,
CIV2012ACA_MSM,kp,cdm_last_anal,derner,,,
TZA2022BBS_PWID,kp,cdm_last_anal,codom_use_last_anal_sex,,,
NAM2019BBS_FSW,kp,cdm_last_anal_c1,f1_fasx4,,,
NAM2019BBS_FSW,kp,cdm_last_anal_c2,f2_fasx4,,,
NAM2019BBS_FSW,kp,cdm_last_anal_c3,f3_fasx4,,,
MWI2019BBS_FSW,kp,cdm_last_anal_nc,Q7_16,,,
NAM2019BBS_FSW,kp,cdm_last_anal_npp1,mp1fas4,,,
NAM2019BBS_FSW,kp,cdm_last_anal_npp2,mp2fas4,,,
MWI2019BBS_FSW,kp,cdm_last_anal_rc,Q7_21,,,
SWZ2020BBS_MSM,kp,cdm_last_casual,cdcaslast,,,
NGA2020BBS_TG,kp,cdm_last_casual,q521,,,
BEN2008ACA_FSW,kp,cdm_last_client1,Q236,,,
BEN2013BBS_MSM,kp,cdm_last_female,Q412,,,
ZMB2021BBS_MSM,kp,cdm_last_female,rcfemnac,,,
ZMB2021BBS_MSM,kp,cdm_last_femalenpp,rcfecsac,,,
LSO2019BBS_MSM,kp,cdm_last_funded,qa507,,,
LSO2019BBS_MSM,kp,cdm_last_gift,qa508,,,
LSO2019BBS_MSM,kp,cdm_last_gifter,qa509,,,
SWZ2020BBS_MSM,kp,cdm_last_main,cdrplast,,,
ZMB2021BBS_MSM,kp,cdm_last_main,rcmamnrc,,,
ZMB2021BBS_MSM,kp,cdm_last_msw,rcmaswac,,,
LSO2019BBS_MSM,kp,cdm_last_mw,q603,,,
CAF2019BBS_FSW,kp,cdm_last_new_client,QB313_r,,,
SEN2019BBS_FSW,kp,cdm_last_new_client,v77,,,
SEN2015BBS_FSW,kp,cdm_last_new_client,NC307,,,
CAF2019BBS_FSW,kp,cdm_last_npp,QC307,,,
SEN2019BBS_FSW,kp,cdm_last_npp,v96,,,
ZMB2021BBS_MSM,kp,cdm_last_npp,rcmacsac,,,
BEN2018ACA_FSW,kp,cdm_last_paid,q211,,,
AGO2018PLACE_FSW,kp,cdm_last_paid,c59,,,
LSO2019BBS_FSW,kp,cdm_last_paid,qb5016a,,,
LSO2019BBS_MSM,kp,cdm_last_paid,qa506,,,
BEN2002ACA_FSW,kp,cdm_last_paid,Q403,,,
SWZ2020BBS_FSW,kp,cdm_last_paid,cdlastclient,,,
AGO2018PLACE_MSM,kp,cdm_last_paid,c59,,,
AGO2018PLACE_TGW,kp,cdm_last_paid,c59,,,
AGO2018PLACE_PWID,kp,cdm_last_paid,c59,,,
BEN2005ACA_FSW,kp,cdm_last_paid,Q403,,,
ZAF2010ACA_FSW,kp,cdm_last_paid,Condomuse,,,
SEN2019BBS_FSW,kp,cdm_last_paid,v56,,,
NGA2020BBS_TG,kp,cdm_last_paid,q528,,,
ZMB2021BBS_MSM,kp,cdm_last_paid,rcmaclac,,,
SWZ2020BBS_FSW,kp,cdm_last_paid1,cdlastrc,,,
NGA2020BBS_TG,kp,cdm_last_reg,q514,,,
CAF2019BBS_FSW,kp,cdm_last_reg_client,QB304_r,,,
SEN2019BBS_FSW,kp,cdm_last_reg_client,v60,,,
SEN2015BBS_FSW,kp,cdm_last_reg_client,A2QB304,,,
UGA2012BBS_FSW,kp,cdm_last_sex,LTCO,,,
UGA2012BBS_MSM,kp,cdm_last_sex,LTCO,,,
UGA2012BBS_PWUD,kp,cdm_last_sex,LTCO,,,
MWI2013BBS_FSW,kp,cdm_last_sex,QN404,,,
MWI2006BBS_FSW,kp,cdm_last_sex,q403,,,
ZMB2021BBS_PWID,kp,cdm_last_sex,lsacon,,,
SEN2015BBS_FSW,kp,cdm_last_sex,A6QB313,,,
ZMB2021BBS_MSM,kp,cdm_last_tgw,rctamnrc,,,
ZMB2021BBS_MSM,kp,cdm_last_transclient,rctaclac,,,
ZMB2021BBS_MSM,kp,cdm_last_tsw,rctaswac,,,
TZA2022BBS_PWID,kp,cdm_last_vag,codom_use_last_viginal_sex,,,
SEN2017BBS_MSM,kp,cdm_last_vag,femmes_derniers_moismrq270,,,
MWI2019BBS_FSW,kp,cdm_last_vag_ltp,Q7_33,,,
MWI2019BBS_FSW,kp,cdm_last_vag_nc,Q7_15,,,
MWI2019BBS_FSW,kp,cdm_last_vag_rc,Q7_20,,,
NAM2019BBS_FSW,kp,cdm_lastclient1,f1_bar,,,
NAM2019BBS_FSW,kp,cdm_lastclient2,f2_bar,,,
NAM2019BBS_FSW,kp,cdm_lastclient3,f3_bar,,,
NAM2019BBS_FSW,kp,cdm_lastnpp1,np1_bar,,,
NAM2019BBS_FSW,kp,cdm_lastnpp2,np2_bar,,,
NAM2019BBS_MSM,kp,cdm_lastpart,p1_tcon,,,
LSO2019BBS_FSW,kp,cdm_location,q609_1,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_2,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_3,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_4,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_5,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_6,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_7,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_8,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_9,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_10,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_11,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_12,,,Same name
LSO2019BBS_FSW,kp,cdm_location,q609_15,,,Same name
BEN1995ACA_FSW,kp,cdm_often,CONDOMMO,,,
BEN1993ACA_FSW,kp,cdm_often,Q21,,,
BEN1998ACA_FSW,kp,cdm_often,COCLMOIS,,,
BEN2002ACA_FSW,kp,cdm_often,Q406,,,
BEN2008ACA_FSW,kp,cdm_often,Q239,,,
BEN2005ACA_FSW,kp,cdm_often,Q407,,,
SWZ2020BBS_FSW,kp,cdm_often_anal,cdrcanal,,,
MWI2019BBS_FSW,kp,cdm_often_anal,Q5_18,,,
SEN2019BBS_FSW,kp,cdm_often_anal,v54,,,
SEN2015BBS_FSW,kp,cdm_often_anal,A1QA325,,,
NAM2019BBS_FSW,kp,cdm_often_anal_client1,cdm_often_anal_client1,,,
NAM2019BBS_FSW,kp,cdm_often_anal_client2,cdm_often_anal_client2,,,
NAM2019BBS_FSW,kp,cdm_often_anal_client3,cdm_often_anal_client3,,,
NAM2019BBS_FSW,kp,cdm_often_anal_npp1,cdm_often_anal_npp1,,,
NAM2019BBS_FSW,kp,cdm_often_anal_npp2,cdm_often_anal_npp2,,,
NAM2019BBS_MSM,kp,cdm_often_anal_prop,cdm_often_anal_prop,,,
NAM2019BBS_FSW,kp,cdm_often_c1_prop,cdm_often_client1_prop,,,
NAM2019BBS_FSW,kp,cdm_often_c2_prop,cdm_often_client2_prop,,,
NAM2019BBS_FSW,kp,cdm_often_c3_prop,cdm_often_client3_prop,,,
SWZ2020BBS_MSM,kp,cdm_often_casual,cdcasyr,,,
NGA2020BBS_TG,kp,cdm_often_casual,q525,,,
NAM2019BBS_FSW,kp,cdm_often_client_prop,cdm_often_client_prop,,,
SEN2017BBS_MSM,kp,cdm_often_clients,masculin_dermoismrq244,,,
NGA2020BBS_TG,kp,cdm_often_clients,q529,,,
CAF2019BBS_MSM,kp,cdm_often_femaleclient,Q261,,,
SEN2017BBS_MSM,kp,cdm_often_femaleclient,femmes_derniers_moismrq263,,,
CIV1999ACA_CFSW,kp,cdm_often_fsw,procap,,,
CAF2019BBS_MSM,kp,cdm_often_insertive,Q229,,,
SEN2017BBS_MSM,kp,cdm_often_insertive,masculin_dermoismrq229,,,
SWZ2020BBS_MSM,kp,cdm_often_insertive_yr,freqcdinsertiveyr,,,
CAF2019BBS_MSM,kp,cdm_often_lastmnth_vag,Q259,,,
SWZ2020BBS_MSM,kp,cdm_often_main,cdrpyr,,,
BEN2008ACA_FSW,kp,cdm_often_npp,Q246,,,
CAF2019BBS_FSW,kp,cdm_often_npp,QC309,,,
SEN2015BBS_FSW,kp,cdm_often_npp,NC309,,,
NAM2019BBS_FSW,kp,cdm_often_npp_prop,cdm_often_npp_prop,,,
NAM2019BBS_FSW,kp,cdm_often_npp1_prop,cdm_often_npp1_prop,,,
NAM2019BBS_FSW,kp,cdm_often_npp2_prop,cdm_often_npp2_prop,,,
CAF2019BBS_MSM,kp,cdm_often_paying,Q246,,,
CAF2019BBS_MSM,kp,cdm_often_receptive,Q231,,,
SEN2017BBS_MSM,kp,cdm_often_receptive,masculin_dermoismrq231,,,
SWZ2020BBS_MSM,kp,cdm_often_receptive_yr,freqcreceptiveyr,,,
NGA2020BBS_TG,kp,cdm_often_reg_6mnths,q518,,,
CAF2019BBS_FSW,kp,cdm_often_reg_client,QB308_r,,,
CIV1999ACA_CFSW,kp,cdm_often_spouse,premari,,,
CAF2019BBS_MSM,kp,cdm_often_sw,Q244,,,
SWZ2020BBS_FSW,kp,cdm_often_vag,cdrcvagin,,,
MWI2019BBS_FSW,kp,cdm_often_vag,Q5_16,,,
SEN2017BBS_MSM,kp,cdm_often_vag,femmes_derniers_moismrq259,,,
SEN2017BBS_MSM,kp,cdm_often_whenpayingman,masculin_dermoismrq246,,,
CAF2019BBS_MSM,kp,cdm_often_whenpayingwoman,Q263,,,
NAM2019BBS_MSM,kp,cdm_often_women_12mnths,cdm_often_women,,,
NGA2020BBS_TG,kp,cdm_often_yr,q501,,,
CAF2019BBS_FSW,kp,cdm_who_last_new,QB305_r,,,
CAF2019BBS_FSW,kp,cdm_who_last_reg,QB304_r,,,
CAF2019BBS_FSW,kp,cdm_who_last_reg,QB305_r,,,
SWZ2020BBS_FSW,kp,child_hiv,hivkids,,,
MWI2019BBS_FSW,kp,child_hiv,Q6_27,,,
RWA2015BBS_FSW,kp,child_hiv,q833,,,
RWA2015BBS_FSW,kp,child_onart,q834,,,
UGA2021BBS_FSW,kp,child_test,ancchd,,,
UGA2021BBS_FSW,kp,child_test2,tschd,,,
UGA2021BBS_MSM,kp,child_test2,tschd,,,
NAM2019BBS_FSW,kp,child_treatment,bir5,,,
ZMB2017BBS_FSW,kp,child_treatment,bir6,,,
BEN2012BBS_FSW,kp,children,children,,,
CIV2020BBS_FSW,kp,children,Q32,,,
BFA2002BBS_FSW,kp,children,NENFANTS,,,
GIN2002BBS_FSW,kp,children,NENFANTS,,,
NER2002BBS_FSW,kp,children,NENFANTS,,,
SEN2002BBS_FSW,kp,children,NENFANTS,,,
TGO2002BBS_FSW,kp,children,NENFANTS,,,
BFA2005BBS_FSW,kp,children,NENFANTS,,,
NER2005BBS_FSW,kp,children,NENFANTS,,,
GIN2005BBS_FSW,kp,children,NENFANTS,,,
TGO2005BBS_FSW,kp,children,NENFANTS,,,
SEN2005BBS_FSW,kp,children,NENFANTS,,,
MLI2005BBS_FSW,kp,children,NENFANTS,,,
GHA2011BBS_FSW,kp,children,CHILD210,,,
GHA2019BBS_FSW,kp,children,living_children,,,
GHA2015BBS_FSW,kp,children,Q210,,,
UGA2012BBS_FSW,kp,children,RHCHNR,,,
KEN2016ACA2_MSM,kp,children,q206,,,
UGA2012BBS_MSM,kp,children,RHCHNR,,,
UGA2012BBS_PWUD,kp,children,RHCHNR,,,
MWI2013BBS_FSW,kp,children,Q1354PT,,,
COD2022PSE_MSM,kp,children,nb_biol,,,
COD2022PSE_FSW,kp,children,nb_biol,,,
COD2022PSE_PWID,kp,children,nb_biol,,,
COD2022PSE_TG,kp,children,nb_biol,,,
COD2022BBS_FSW,kp,children,enfant_biol_new,,,
BEN2013BBS_MSM,kp,children,q106,,,
BEN2022BBS_MSM,kp,children,Q106,,,
GHA2017BBS_MSM,kp,children,q312,,,
ZMB2023BBS_FSW,kp,children,RHNUMKID,,,
MWI2020BBS_TG,kp,children,q1_14b_biological,,,
BDI2021BBS_FSW,kp,children,children2,,,
BDI2021BBS_MSM,kp,children,q106,,,
BDI2021BBS_PWID,kp,children,q103,,,
GHA2002BBS_FSW,kp,children,ENFANTS,,,
RWA2015BBS_FSW,kp,children,q118b,,,
CIV2017ACA_FSW,kp,children,children,,,
CAF2019BBS_FSW,kp,children,Q115,,,
CAF2019BBS_MSM,kp,children,nenf,,,
SEN2019BBS_FSW,kp,children,children,,,
SEN2017BBS_MSM,kp,children,sociodemomrq104,,,
SEN2015BBS_FSW,kp,children,children,,,
BEN2017ACA_FSW,kp,children,M0quQ07,,,
MWI2020BBS_TG,kp,children_adopted,q1_14b_adopted,,,
UGA2021BBS_FSW,kp,children_alive,rhnrchd,,,
ZMB2017BBS_FSW,kp,children_alive,livkid,,,
BEN2012BBS_FSW,kp,children_dead,children_dead,,,
UGA2021BBS_FSW,kp,children_under5,rhnru5,,,
ZAF2017ACA_PWID,kp,children_young,children12,,,
ZAF2017ACA_FSW,kp,children_young,children12,,,
ZAF2017ACA_MSM,kp,children_young,children12,,,
BEN2018ACA_FSW,kp,chlam,chlam,,,
BEN1998ACA_FSW,kp,chlam,COCHLA,,,
BEN2008ACA_FSW,kp,chlam,CT,,,
BEN2012BBS_FSW,kp,chlam,chlam_uni,,,
BEN2015BBS_FSW,kp,chlam,chlam_uni,,,
SEN2015BBS_FSW,kp,chlam,chlamydia,,,
AGO2018PLACE_FSW,kp,chlam_anal,xp_ct_a,,,
AGO2018PLACE_MSM,kp,chlam_anal,xp_ct_a,,,
AGO2018PLACE_TGW,kp,chlam_anal,xp_ct_a,,,
AGO2018PLACE_PWID,kp,chlam_anal,xp_ct_a,,,
SWZ2020BBS_FSW,kp,chlam_sr,chlampos,,,
AGO2018PLACE_FSW,kp,chlam_urine,xp_ct_u,,,
AGO2018PLACE_MSM,kp,chlam_urine,xp_ct_u,,,
AGO2018PLACE_TGW,kp,chlam_urine,xp_ct_u,,,
AGO2018PLACE_PWID,kp,chlam_urine,xp_ct_u,,,
AGO2018PLACE_FSW,kp,chlam_vag,xp_ct_v,,,
AGO2018PLACE_MSM,kp,chlam_vag,xp_ct_v,,,
AGO2018PLACE_TGW,kp,chlam_vag,xp_ct_v,,,
AGO2018PLACE_PWID,kp,chlam_vag,xp_ct_v,,,
LSO2019BBS_MSM,kp,church_refused,q1001d,,,
LSO2019BBS_FSW,kp,church_refused,q1001d,,,
CIV1999ACA_CFSW,kp,circ_age,circquan,,,
AGO2018PLACE_FSW,kp,circ_status,c75,,,
NAM2019BBS_MSM,kp,circ_status,circum,,,
AGO2018PLACE_MSM,kp,circ_status,c75,,,
AGO2018PLACE_TGW,kp,circ_status,c75,,,
AGO2018PLACE_PWID,kp,circ_status,c75,,,
ZAF2013BBS_MSM,kp,circ_status,circumc1,,,
MOZ2011BBS_MSM,kp,circ_status,CIRCUMSZ,,,
ZAF2017BBS_MSM,kp,circ_status,circum,,,
ZAF2019BBS_MSM,kp,circ_status,mmc1501,,,
MWI2019BBS_CFSW,kp,circ_status,Q93,,,
